0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
1.407744730580189,-0.3570237348225791,-1.0476312206086504,-0.1630832802142842,0.5562031064924291,0.37708794704623083,0.47126968029317134,-0.17584174992702278,-0.5523502136761622,0.2367104702080238,0.6847559183792812,-1.4104513191257528,1.0171444188588283,-0.32436902803841555,0.7691565781134212,0.248487670111262,0.598371836264529,0.6862991324139924,0.09748568154571957,-0.0677991987799998,0.0
0.27338183943321354,0.08308845018034759,-0.4068173455113615,1.6548351524587257,0.1561371836423186,-0.35190539525305653,-0.4128411181549566,1.827668169374304,-0.4671804557722619,0.6079263345476238,0.1041499244636911,-1.011041548484458,1.4341804394469349,-0.8828757816724546,0.7620486167732347,-0.301644115664118,1.8103898161147565,0.598800665080804,0.8376410821504466,-1.1710749700439318,0.0
1.6287271044840397,-1.4552761687568303,0.9302962159564474,-0.954067064796019,-0.8573017572692028,0.8397061558925062,-1.6076367068637565,-0.779215343558949,0.5219783806505423,-0.6050696387235822,0.69634036330005,-0.5234758194622618,-0.25412385826362927,0.5239943363876931,-0.2868303336233764,-0.45112064158420356,-1.612511302647773,0.8168356335657506,0.34614515528634887,-0.05356031719320331,0.0
-0.278541954987364,0.8632122597366586,-1.8330960818153712,-0.003416345404373505,-0.3873874386787964,-0.6076639207053603,0.041024401004646244,-0.31135332788946185,0.5457568116212828,-0.8875796349801257,-0.11897024009035344,-0.2466615287679084,0.44864058604167656,-0.548741906466778,0.41658011023312197,0.8469630417053834,0.5197751836732262,-1.0562112871178413,0.38025824778171147,-0.27908668219472266,0.0
-1.1973512692061594,-1.2768384024493764,0.8092524123403019,0.16778188326459387,1.1249028797975917,-0.15100452751137167,-0.6006696941807146,0.670788432112279,0.028890038224475525,-0.7356748011338248,-0.7095567204580386,0.5064068420303258,-0.06967285030013663,-0.5638782610528313,-0.3443149645648844,0.022003079559291892,0.7635957687646597,-0.689230116744239,0.11050774005334997,0.6351305855041849,0.0
-0.018649765983869363,-1.1310674099603486,-0.8153910970797964,-0.5006032331018746,-0.9655334613176373,-1.3167656356351554,-0.16648515940074646,-0.2655426871944433,-1.2148008982096052,0.4190472166695848,-0.09036716198954248,2.112238022407565,0.5134065091171944,1.780600722092713,0.3644281948054576,-0.4188608907286706,0.6319690575752431,-1.0726345460212567,-0.1247412891096138,-0.7116690905712902,0.0
-0.243826481175041,-1.2312771739277542,-0.9184955835424651,-0.16829423748591266,0.8486389638342661,1.2136408031632735,-0.7535344531884838,1.4476894339767463,0.6480784524544022,0.6483614666672515,1.0808249041144196,0.7084576079617098,0.2536267169854843,0.02307708532527139,-1.197952995678117,-0.01945288487726198,-1.1269461469816133,-1.2407127224580348,-0.735200160487161,1.0747696968068756,0.0
-0.8943595236639187,-2.094709985724954,-1.0808130723739344,1.3958456561975938,-1.017720053216467,0.8799992881220333,1.8955688442992342,-1.5081133122470447,-1.6169208272275843,0.7853392021381593,-0.39578898175845323,1.4533873795651784,0.3888601195737171,-0.27587752411038713,-0.11993468692101904,0.8734757582480382,0.1808777911489036,0.15008848410576733,-0.5871483079581279,0.6502169158185809,0.0
0.2521107213288875,0.5966525210654161,2.3543165188874795,0.28172236766710335,-0.567276181236541,0.6810430805698781,1.3044892083678108,1.280257509397383,-1.0279101080239812,-0.09768622212522773,-0.9533298095595122,-0.3980017535351162,-1.8118440543343384,0.01233880718276318,-1.4070037567812634,1.062387112342142,0.4231620457131645,-1.4537726396168467,-0.6080376379851169,-0.409656445214909,0.0
0.36764527651853995,0.9549506977984937,-0.7039525249871552,1.8714633061714627,0.35761432468803994,1.22279683960852,-0.29333693757069373,0.17557879709734808,-1.585401417395162,0.34042999610269914,0.4548710417366736,1.1493735543455013,-0.7579715692012812,1.0908965325038675,0.7956026028196028,-1.1643751540184166,0.12309601914549902,2.499088808658558,0.19020893087811752,-2.0916109580479723,0.0
-1.0994025638068383,0.15304787380648566,-0.4623090361560847,0.22305511518288007,-1.28154021322845,1.315259119666915,-0.14180273163006632,-0.2721190833594814,0.42943226034230186,0.2627137030825344,0.0707619177516448,1.0918851760505244,0.0994390654193163,0.046586436695006554,-0.8422491078378251,-0.5357702796188551,-1.0597834100916896,0.20447854778740976,-0.5181251768296777,-2.1693455355347364,0.0
-1.4679972563843726,-0.520446534965142,-0.8594526698040681,-0.10502992250237117,-0.1543162759744085,-0.4937083586724345,0.6696794936646849,-0.6405086630881451,0.7070765067833635,-2.4652569318148507,0.5728964676765167,1.31453663619615,-0.7612984617860786,-0.7327487104701468,1.3594654401545008,0.35528033373066914,-2.491796982868926,0.7457452303285773,-0.11183565694111341,-0.4618298163256903,0.0
-1.102425523195585,0.2622615491055814,1.7033070897295894,0.037966746899040955,-0.7780268860991176,0.593657819765043,0.1613563091854348,0.9201511751117458,-0.16663354041071227,0.12202651560589894,-0.2811831919164574,0.035170131810839465,-0.3589945669119698,-0.21914163590751926,1.1175250453654368,-0.26737300105582423,2.624281098303033,-0.08773488829408285,1.24203917409732,-0.07029680483706087,0.0
1.569465149512044,2.2286338693704297,-0.5535104039367208,0.21144049475732424,-1.4033879116848735,-0.7338603812851394,-1.0177865928503769,0.1072238036698815,1.3514545544154426,-1.1480500222666115,0.944307803158308,-0.537413847116621,-1.5479733451464477,0.29536566715134027,-1.718710587217167,-0.9872693331388231,0.31644136243683324,-1.3607863489840477,-0.9139885299280647,-1.543020645958499,0.0
0.2989422121591296,-0.19489586068043863,0.06194938395635653,-0.5937292680617925,-0.9680083908978196,-1.9433117813788734,1.1082704962013468,0.8916421380086359,0.6752955045395795,0.6483660746029721,0.5933661315773814,0.11650218889538876,0.011815242585607632,-0.23573506542583142,0.05275941044238887,-0.6792504794862638,-0.5232028114937138,-0.8751300420683306,-0.29560558147659116,-0.8954530683780254,0.0
-0.595761222607094,1.755878993738056,1.1728337223983887,0.2852942480103303,1.8239403740401225,0.099631160915845,0.19840935591276618,1.167090618811086,0.12736155513907504,-0.4731946574333266,1.1951148803687381,0.8507195543110994,1.3525926130597798,-2.1945196207615933,-2.0362497714496346,0.16561249452693066,1.4715200717411407,-0.9950309774761186,0.9108137291516418,-0.33548084389813476,0.0
